interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,isDefault
8.349,3.0,15.79090909,16,0,0.0,27.78461538,3561.384615,668.1818182,572.7272727,0,A,3,1,2,3 years,4,1
12.88,4.0,4.472727273,4,0,0.0,66.76923077,6648.461538,705.6818182,564.5454545,2,C,3,1,1,7 years,0,0
13.959,6.0,13.59,11,0,0.0,76.89230769,21911.53846,797.7272727,736.3636364,0,C,5,1,1,4 years,4,0
8.679,1.0,19.91818182,11,0,0.0,1.153846154,315.0,835.2272727,668.1818182,0,A,3,2,0,10+ years,0,0
15.291,5.0,15.70909091,9,0,0.0,65.65384615,8202.692308,815.4545455,752.7272727,0,D,5,2,1,2 years,0,0
16.841,4.0,18.51818182,10,0,0.0,61.73076923,11257.84615,639.5454545,548.1818182,0,C,5,2,1,6 years,4,0
12.69,5.0,11.71636364,13,0,0.0,29.65384615,8433.0,806.8181818,645.4545455,0,C,5,1,1,4 years,0,0
11.44,2.0,20.34545455,7,1,1.0,34.26923077,8847.692308,874.5454545,807.2727273,0,B,3,1,0,10+ years,5,0
20.99,5.0,13.81909091,7,0,0.0,83.56923077,11714.0,598.2954545,552.2727273,0,E,5,2,1,1 year,0,1
13.545,6.0,8.3,12,1,1.0,33.80769231,5539.384615,778.4090909,622.7272727,0,C,3,1,1,10+ years,9,0
9.67,4.0,13.56,8,0,0.0,52.0,11264.61538,602.7272727,556.3636364,0,B,3,1,1,< 1 year,4,0
15.906,2.0,20.15454545,8,0,0.0,47.90769231,3290.769231,658.6363636,564.5454545,0,C,3,1,0,10+ years,0,1
12.591,7.0,24.29454545,22,0,0.0,64.96153846,29271.0,805.0,690.0,0,C,5,1,0,5 years,5,1
14.916,4.0,20.76,5,0,0.0,98.30769231,10917.69231,684.469697,631.8181818,0,C,3,2,1,10+ years,10,0
7.551,17.0,24.3,20,0,0.0,86.65384615,27025.0,821.3636364,758.1818182,0,B,3,2,0,3 years,0,0
10.384,7.0,14.56363636,14,0,0.0,52.0,32397.0,761.3636364,609.0909091,0,B,3,1,1,< 1 year,4,0
7.371,8.0,12.06363636,14,0,0.0,71.7,9467.0,715.0,660.0,0,A,3,1,0,9 years,0,0
15.741,15.0,28.28454545,21,0,0.0,98.53846154,33894.23077,927.2727273,741.8181818,0,C,3,2,0,8 years,0,0
10.637,7.0,15.41,16,0,0.0,53.84615385,78770.46154,941.8181818,807.2727273,0,B,3,2,0,3 years,0,0
14.289,6.0,13.41,15,0,0.0,60.73846154,18647.07692,682.5,585.0,0,C,3,0,0,7 years,5,0
9.675,2.0,3.23,5,0,0.0,27.46153846,5942.461538,638.1818182,589.0909091,0,B,3,1,0,4 years,0,0
11.99,4.0,14.54545455,9,0,0.0,95.2,13385.53846,793.3333333,680.0,0,C,3,0,0,10+ years,4,0
7.272,3.0,6.627272727,10,0,0.0,32.2,5361.230769,823.8636364,659.0909091,0,A,3,1,2,10+ years,0,0
8.775,10.0,24.45545455,14,0,0.0,73.8,18976.0,846.3636364,725.4545455,0,B,3,2,1,4 years,4,0
13.545,2.0,5.490909091,7,0,0.0,13.3,1179.0,746.5909091,597.2727273,0,C,3,0,2,10+ years,5,0
7.689,6.0,13.88454545,13,0,0.0,97.03076923,67309.84615,856.25,685.0,0,A,3,2,0,4 years,4,0
17.991,7.0,21.32,19,1,0.0,72.26153846,22021.0,710.6060606,609.0909091,0,E,5,1,0,10+ years,0,1
12.29,12.0,21.35,21,0,0.0,46.6,24173.07692,675.0,540.0,0,C,3,1,1,4 years,0,0
13.67,4.0,9.56,5,0,0.0,88.52307692,13983.84615,875.0,700.0,0,B,5,2,1,< 1 year,0,0
12.12,4.0,13.16363636,10,1,1.0,65.81538462,8884.615385,658.6363636,564.5454545,0,B,3,2,1,1 year,0,0
14.46,4.0,16.88727273,15,0,0.0,61.38461538,25944.23077,695.4545455,556.3636364,0,C,5,1,0,10+ years,0,0
12.089,,6.118181818,11,0,0.0,6.138461538,526.6153846,769.1666667,710.0,0,B,5,1,2,4 years,3,0
11.151,2.0,5.389090909,7,0,0.0,69.13846154,7117.846154,815.4545455,752.7272727,0,C,3,2,0,10+ years,5,0
7.551,1.0,4.3,1,0,0.0,97.5,10909.61538,593.8636364,548.1818182,0,A,3,2,0,3 years,0,0
14.895,6.0,5.923636364,6,0,0.0,76.15384615,6925.0,715.9090909,613.6363636,0,D,3,2,1,1 year,8,0
7.986,7.0,17.06363636,16,0,0.0,29.0,8387.0,642.6136364,593.1818182,3,A,3,0,0,10+ years,4,0
10.736,1.0,26.37818182,3,0,0.0,108.8,15059.07692,941.8181818,807.2727273,0,B,3,2,1,< 1 year,4,1
14.663,3.0,28.05,5,0,0.0,78.5,66337.38462,772.7272727,618.1818182,0,C,5,2,1,10+ years,4,0
18.49,10.0,32.92363636,28,2,2.0,35.72307692,11956.61538,750.0,600.0,0,E,5,2,2,2 years,2,1
7.371,11.0,22.85,18,1,0.0,50.12307692,95016.0,624.8863636,576.8181818,3,A,3,2,0,10+ years,4,0
14.685,6.0,9.2,14,0,0.0,51.78461538,20918.15385,742.0833333,685.0,5,C,5,0,0,4 years,4,0
15.763,5.0,11.71636364,7,0,0.0,66.76923077,13452.92308,715.9090909,572.7272727,3,C,3,1,0,,4,0
12.089,2.0,19.39909091,4,0,0.0,63.11538462,64996.61538,851.6666667,730.0,3,B,3,2,1,8 years,4,0
6.864,3.0,19.85454545,16,0,0.0,16.26923077,18647.0,914.7727273,731.8181818,0,A,3,1,1,9 years,4,1
21.109,9.0,13.81090909,15,1,1.0,24.44615385,5897.230769,795.4545455,636.3636364,0,E,3,1,1,2 years,9,1
9.16,3.0,19.99090909,8,0,0.0,49.15384615,4360.461538,706.3636364,605.4545455,3,B,3,1,0,1 year,0,0
9.229,4.0,7.27,6,2,0.0,72.57692308,35056.15385,906.8181818,725.4545455,3,B,3,0,1,1 year,4,0
29.139,5.0,18.52727273,13,0,0.0,55.3,12229.0,700.0,600.0,4,F,5,2,0,< 1 year,0,0
11.53,6.0,12.93636364,29,0,0.0,22.38461538,5652.0,705.3030303,604.5454545,3,B,3,2,1,5 years,0,0
15.99,8.0,19.52727273,10,0,0.0,62.13846154,4100.0,700.0,600.0,0,D,3,1,1,10+ years,5,1
11.99,4.0,25.69090909,9,0,0.0,42.64615385,15913.84615,828.3333333,710.0,0,C,3,2,1,,4,1
17.127,5.0,12.02727273,7,0,0.0,33.46153846,9190.384615,797.7272727,736.3636364,2,D,5,0,0,8 years,0,0
8.991,,17.12454545,14,1,1.0,19.26923077,4804.0,677.7272727,580.9090909,3,B,3,0,0,10+ years,4,0
13.779,4.0,25.0,10,0,0.0,56.2,3790.153846,770.0,660.0,0,C,3,1,1,2 years,4,1
21.0,4.0,18.11,12,0,0.0,53.42307692,9368.307692,827.2727273,763.6363636,0,E,5,2,1,10+ years,0,0
16.489,3.0,16.19181818,9,0,0.0,66.73846154,9902.0,856.25,685.0,4,C,5,1,0,10+ years,2,0
15.41,19.0,28.21090909,21,0,0.0,34.15384615,25226.53846,799.1666667,685.0,0,D,5,2,0,10+ years,4,1
13.33,13.0,34.20909091,18,0,0.0,77.72307692,43126.15385,720.4166667,665.0,0,C,5,0,2,< 1 year,4,0
15.813,4.0,14.31,12,1,0.0,71.44615385,9355.384615,859.0909091,736.3636364,1,D,3,0,0,5 years,0,0
7.101,5.0,21.53636364,11,0,0.0,35.42307692,10711.38462,620.4545455,572.7272727,1,A,5,1,0,10+ years,4,0
22.539,,6.864545455,4,0,0.0,103.9615385,3882.307692,715.0,660.0,3,E,3,2,1,< 1 year,2,0
12.05,6.0,3.2,7,0,0.0,64.15384615,6677.0,659.8484848,609.0909091,3,C,3,2,0,10+ years,0,0
8.091,4.0,10.95545455,12,0,0.0,75.6,11864.0,846.3636364,725.4545455,3,B,3,1,1,2 years,4,0
9.49,7.0,15.0,15,0,0.0,17.55384615,8948.307692,696.8181818,597.2727273,2,B,3,0,0,6 years,4,0
15.026,7.0,14.4,9,0,0.0,60.63076923,6203.076923,669.6969697,618.1818182,0,C,3,1,1,5 years,4,1
12.99,6.0,36.37090909,20,0,0.0,52.98461538,11082.61538,812.5,650.0,2,C,3,1,1,3 years,0,0
7.49,3.0,11.78181818,6,0,0.0,77.26153846,23071.15385,833.1818182,769.0909091,0,A,3,1,0,1 year,4,1
12.639,4.0,31.39636364,9,1,1.0,63.80769231,6190.0,780.0,720.0,2,B,3,0,0,,0,0
13.482,5.0,11.03727273,6,0,0.0,92.03076923,33483.46154,821.3636364,758.1818182,3,C,3,2,0,10+ years,4,0
6.864,7.0,4.328181818,11,0,0.0,56.5,43684.0,742.4242424,636.3636364,3,A,3,1,0,9 years,4,0
29.49,16.0,26.20909091,23,1,0.0,66.27692308,23119.38462,750.0,600.0,0,F,3,1,0,10+ years,4,1
11.997,1.0,6.226363636,2,0,0.0,102.3461538,12288.0,711.1363636,609.5454545,0,C,3,2,0,10+ years,5,1
7.612,4.0,24.12,18,0,0.0,38.8,12895.38462,780.0,720.0,3,A,3,1,1,9 years,0,0
16.489,6.0,9.190909091,13,0,0.0,47.35384615,13546.15385,793.3333333,680.0,1,C,5,1,0,1 year,0,0
16.104,5.0,11.86909091,12,0,0.0,70.61538462,43993.84615,649.0909091,556.3636364,0,C,3,1,1,< 1 year,4,0
9.49,5.0,9.207272727,7,1,1.0,54.92307692,6058.846154,731.25,675.0,3,B,3,1,0,3 years,0,0
14.289,4.0,8.727272727,24,0,0.0,11.19230769,3600.923077,789.7727273,631.8181818,3,C,3,0,0,< 1 year,0,0
12.62,2.0,11.71818182,11,0,0.0,26.06153846,10409.0,801.6666667,740.0,0,C,5,1,0,< 1 year,4,0
12.87,6.0,8.663636364,12,1,1.0,59.66153846,12580.61538,878.1818182,752.7272727,2,C,5,2,0,7 years,4,0
13.491,5.0,28.46363636,15,0,0.0,38.58461538,7854.230769,731.8181818,627.2727273,0,C,3,2,0,,3,1
7.101,2.0,9.481818182,4,0,0.0,17.4,2972.307692,669.2045455,617.7272727,2,A,3,0,1,7 years,0,0
23.99,2.0,18.76090909,3,0,0.0,67.84615385,3410.0,589.4318182,544.0909091,3,E,3,2,1,4 years,0,0
15.378,10.0,19.32,12,1,1.0,60.8,6226.153846,630.0,540.0,1,C,3,1,1,10+ years,4,0
7.551,3.0,5.800909091,3,0,0.0,66.46153846,11853.23077,772.7272727,618.1818182,0,A,3,0,1,1 year,0,1
8.9,12.0,30.04545455,18,0,0.0,50.4,30716.53846,682.5,585.0,3,A,3,2,0,10+ years,2,0
16.115,3.0,6.527272727,7,0,0.0,47.5,7714.153846,689.3939394,636.3636364,0,C,3,2,0,4 years,0,0
13.189,2.0,8.075454545,10,0,0.0,80.12307692,12727.0,961.3636364,769.0909091,3,B,3,1,0,10+ years,0,0
8.937,7.0,22.72,15,1,1.0,57.0,10481.0,780.0,720.0,3,B,3,1,1,10+ years,0,0
31.592,8.0,4.033636364,15,0,0.0,37.58461538,27918.0,750.0,600.0,0,F,5,1,1,8 years,4,1
14.22,7.0,17.84454545,16,0,0.0,55.29230769,26142.69231,675.0,540.0,2,C,3,2,0,5 years,0,0
10.026,8.0,27.05454545,17,0,0.0,60.3,29935.38462,815.4545455,752.7272727,2,B,3,1,0,< 1 year,0,0
14.289,3.0,8.390909091,4,0,0.0,46.52307692,9080.0,767.0454545,613.6363636,1,C,5,1,1,< 1 year,0,0
9.81,3.0,9.045454545,7,0,0.0,87.01538462,4005.076923,787.5,675.0,2,B,3,0,0,10+ years,4,0
13.779,4.0,14.82545455,9,0,0.0,80.44615385,9314.769231,715.0,660.0,0,C,3,0,0,1 year,0,1
6.201,5.0,19.05818182,8,0,0.0,39.04615385,8065.076923,616.0227273,568.6363636,0,A,3,1,1,10+ years,0,0
20.99,10.0,13.68181818,13,0,0.0,67.7,17102.30769,850.0,680.0,3,E,3,2,0,3 years,0,0
5.841,4.0,1.590909091,13,0,0.0,0.346153846,361.8461538,897.7272727,718.1818182,1,A,3,2,2,7 years,4,0
13.014,3.0,19.86545455,6,0,0.0,30.04615385,2161.384615,995.4545455,796.3636364,0,C,3,1,0,6 years,5,1
8.937,3.0,19.23636364,11,0,0.0,7.0,1904.0,692.0454545,593.1818182,1,B,3,0,1,2 years,0,0
13.519,3.0,16.46,6,0,0.0,79.56923077,1982.0,780.0,720.0,3,C,3,1,1,2 years,0,0
9.441,7.0,8.154545455,34,0,0.0,40.49230769,21042.69231,630.0,540.0,0,B,3,1,1,2 years,0,1
23.99,3.0,35.61,16,0,0.0,23.81538462,2616.923077,770.0,660.0,0,F,5,2,1,7 years,10,1
6.523,10.0,12.96,19,0,0.0,24.36923077,26439.23077,768.9393939,659.0909091,3,A,3,1,0,10+ years,0,0
17.57,6.0,15.04636364,8,0,0.0,85.4,13960.0,865.4545455,741.8181818,0,D,5,1,1,2 years,0,1
23.089,6.0,18.59727273,10,0,0.0,86.88461538,22318.84615,715.9090909,613.6363636,3,E,5,1,0,9 years,0,0
17.57,1.0,0.627272727,5,0,0.0,0.861538462,138.4615385,797.7272727,638.1818182,3,D,3,1,1,9 years,3,0
18.997,6.0,25.62545455,9,0,0.0,92.1,26673.23077,607.1590909,560.4545455,1,C,5,2,1,10+ years,0,0
23.391,1.0,14.56363636,3,1,1.0,75.70769231,4998.461538,589.4318182,544.0909091,0,F,5,1,1,< 1 year,0,1
7.12,4.0,14.4,14,0,0.0,80.33846154,6044.0,918.75,735.0,3,A,3,0,0,10+ years,4,0
16.29,3.0,1.145454545,4,1,0.0,35.86153846,1652.0,585.0,540.0,0,D,3,1,2,10+ years,0,1
20.205,8.0,24.44727273,22,0,0.0,49.43076923,50221.23077,763.6363636,654.5454545,0,E,5,0,2,10+ years,5,1
6.89,3.0,6.381818182,9,0,0.0,8.292307692,1403.076923,986.3636364,845.4545455,0,A,3,1,2,< 1 year,0,1
6.633,6.0,16.53,16,0,0.0,31.33846154,10469.0,892.2727273,823.6363636,0,A,3,0,1,7 years,0,0
16.191,4.0,23.05636364,12,0,0.0,68.4,29913.69231,903.6363636,774.5454545,0,D,5,2,1,8 years,0,1
23.628,,24.87272727,15,0,0.0,36.0,4069.692308,650.0,600.0,3,E,5,2,2,10+ years,0,0
14.661,17.0,16.15,29,1,0.0,85.73076923,29899.38462,630.0,540.0,1,D,3,1,0,< 1 year,4,0
24.695,3.0,12.0,3,0,0.0,35.1,1441.0,644.3181818,552.2727273,0,E,3,2,1,,8,0
11.14,8.0,4.663636364,12,0,0.0,28.61538462,5113.0,968.1818182,774.5454545,3,B,3,2,1,10+ years,0,0
14.48,6.0,17.45454545,18,0,0.0,54.0,9821.538462,761.3636364,609.0909091,5,C,5,1,0,2 years,0,0
20.075,16.0,33.20909091,24,0,0.0,47.63076923,48095.38462,981.8181818,785.4545455,3,D,3,0,1,10+ years,4,0
10.341,7.0,25.07,11,0,0.0,19.2,7641.0,782.3863636,625.9090909,2,B,3,0,1,6 years,0,0
19.44,4.0,31.98545455,17,0,0.0,73.93846154,11836.15385,639.5454545,548.1818182,5,E,5,2,0,6 years,0,0
10.341,7.0,11.58545455,15,0,0.0,43.50769231,17484.0,715.9090909,613.6363636,3,B,3,1,0,10+ years,0,0
11.39,7.0,16.35454545,13,0,0.0,87.34615385,7415.692308,585.0,540.0,3,B,3,1,1,10+ years,0,0
20.43,6.0,23.49818182,11,1,0.0,34.3,7059.0,607.1590909,560.4545455,0,E,5,2,0,6 years,0,1
18.689,12.0,35.40909091,24,0,0.0,45.23076923,56836.15385,704.1666667,650.0,1,D,5,2,0,8 years,0,0
8.074,2.0,29.55,11,0,0.0,33.49230769,242899.3846,801.6666667,740.0,2,A,3,2,0,8 years,0,0
11.539,5.0,14.96,8,0,0.0,81.69230769,8850.0,767.0454545,613.6363636,0,B,3,2,0,10+ years,4,0
12.39,7.0,11.72454545,9,0,0.0,95.76923077,37138.84615,747.5,690.0,0,C,5,1,0,3 years,3,1
20.43,4.0,17.29636364,11,0,0.0,60.5,18440.0,856.25,685.0,0,E,5,2,1,,5,1
11.061,6.0,23.12727273,13,0,0.0,40.96153846,9862.0,593.8636364,548.1818182,3,C,3,0,0,3 years,0,0
11.466,3.0,6.23,6,0,0.0,41.63076923,3113.0,715.9090909,613.6363636,3,C,3,0,1,,5,0
8.541,5.0,18.77,16,0,0.0,59.42307692,9273.0,747.5,690.0,3,B,3,2,1,3 years,7,0
14.661,,17.22545455,11,0,0.0,79.93846154,17113.84615,920.4545455,736.3636364,1,D,3,0,1,2 years,0,0
7.416,3.0,10.40909091,5,1,1.0,52.2,6164.0,750.0,600.0,2,B,3,1,0,4 years,4,0
16.695,,12.60818182,17,0,0.0,78.69230769,14726.92308,630.0,540.0,3,D,3,2,0,< 1 year,0,0
13.779,,22.77818182,23,0,0.0,52.33846154,42880.61538,774.5833333,715.0,3,C,3,0,1,7 years,0,0
11.165,3.0,9.054545455,6,1,1.0,72.92307692,12012.92308,685.2272727,548.1818182,3,B,3,0,0,10+ years,4,0
13.35,12.0,20.24181818,16,0,0.0,31.2,13525.0,809.5454545,747.2727273,0,C,3,2,1,10+ years,4,1
18.99,8.0,17.52545455,19,0,0.0,19.6,6441.0,862.5,690.0,1,D,3,2,0,10+ years,0,0
15.389,7.0,18.08727273,11,0,0.0,89.35384615,14059.61538,705.6818182,564.5454545,1,C,3,2,0,10+ years,4,0
19.53,4.0,8.967272727,5,0,0.0,57.1,5369.0,747.5,690.0,0,E,3,0,1,7 years,4,1
10.087,4.0,16.08181818,8,0,0.0,64.61538462,11352.0,878.1818182,752.7272727,3,B,3,1,0,,0,0
18.84,13.0,32.46,18,0,0.0,65.47692308,28920.92308,710.7954545,568.6363636,0,E,5,1,1,2 years,0,1
12.584,6.0,8.42,25,0,0.0,19.3,9777.0,658.6363636,564.5454545,3,B,3,0,2,< 1 year,0,0
21.989,5.0,32.98909091,15,0,0.0,25.15384615,9852.0,874.5454545,807.2727273,3,D,3,1,0,10+ years,4,0
9.891,4.0,7.62,10,0,0.0,43.56923077,14529.23077,799.1666667,685.0,3,B,3,2,2,10+ years,4,0
12.639,3.0,14.68636364,8,0,0.0,80.07692308,8652.0,700.5681818,560.4545455,3,B,3,1,1,10+ years,5,0
20.889,5.0,9.499090909,8,0,0.0,70.32307692,9947.307692,906.8181818,725.4545455,3,E,3,2,2,3 years,0,0
9.891,5.0,13.36,11,0,0.0,40.9,100698.4615,851.6666667,730.0,2,B,5,0,0,10+ years,5,0
10.923,4.0,18.71181818,9,0,0.0,48.78461538,9361.846154,859.0909091,736.3636364,3,B,3,0,0,,0,0
14.08,4.0,0.752727273,7,0,0.0,82.38461538,4737.230769,791.8181818,730.9090909,0,C,3,0,0,2 years,0,0
12.582,6.0,8.476363636,9,1,1.0,93.04615385,10790.76923,664.7727273,613.6363636,2,C,3,0,0,7 years,0,0
5.32,6.0,26.18181818,22,0,0.0,20.3,12572.30769,782.3863636,625.9090909,1,A,3,0,2,9 years,0,0
18.9,4.0,1.618181818,7,0,0.0,30.83076923,3636.769231,653.8636364,560.4545455,5,E,5,1,1,10+ years,2,0
11.241,2.0,13.8,7,0,0.0,104.8923077,8540.307692,705.6818182,564.5454545,1,B,3,0,1,1 year,0,0
18.45,1.0,16.84363636,4,0,0.0,0.0,52996.46154,743.5606061,686.3636364,2,D,5,2,0,,2,0
11.691,6.0,22.07,9,0,0.0,54.2,3305.0,602.7272727,556.3636364,0,C,3,1,2,10+ years,0,0
14.685,12.0,14.6,16,0,0.0,46.38461538,10384.76923,736.6666667,680.0,3,C,3,0,0,5 years,4,0
6.291,7.0,28.29090909,16,0,0.0,15.23076923,6193.846154,790.1515152,677.2727273,0,A,3,0,2,,2,0
10.087,7.0,11.41090909,13,1,1.0,36.69230769,5160.0,650.0,600.0,2,B,3,0,1,,4,0
10.99,7.0,6.436363636,13,0,0.0,40.5,12306.0,817.9166667,755.0,1,B,3,1,0,,0,0
13.189,8.0,20.78181818,11,2,0.0,77.53846154,14342.30769,840.0,720.0,3,B,3,0,0,7 years,0,0
11.331,10.0,9.536363636,12,0,0.0,55.03846154,9866.0,750.0,600.0,3,C,3,2,0,10+ years,0,0
20.405,2.0,5.825454545,7,0,0.0,55.03076923,3741.230769,664.7727273,613.6363636,1,E,3,2,1,,5,0
7.101,4.0,15.28,11,0,0.0,62.13846154,11252.30769,805.0,690.0,0,A,3,1,1,1 year,0,0
5.958,2.0,11.14363636,6,0,0.0,37.47692308,6369.230769,850.9090909,785.4545455,3,A,3,1,0,5 years,4,0
7.89,4.0,20.94,8,0,0.0,60.30769231,12655.38462,947.7272727,758.1818182,3,A,3,1,0,10+ years,0,0
19.341,3.0,9.409090909,9,0,0.0,37.75384615,10720.61538,611.5909091,564.5454545,5,D,5,2,0,3 years,2,0
8.01,1.0,5.225454545,4,1,1.0,49.84615385,6396.923077,897.2727273,769.0909091,3,A,3,1,0,10+ years,4,0
18.689,7.0,29.32363636,28,0,0.0,89.63076923,50796.30769,871.8181818,747.2727273,3,D,3,1,0,10+ years,5,0
5.32,3.0,22.85454545,5,0,0.0,66.11538462,5961.0,906.25,725.0,3,A,3,0,1,10+ years,0,0
16.55,2.0,15.69090909,6,1,0.0,33.81538462,1593.461538,752.9166667,695.0,0,D,3,2,0,5 years,0,0
21.97,9.0,30.92727273,17,0,0.0,100.6153846,16747.38462,639.5454545,548.1818182,0,E,5,0,0,5 years,0,1
17.171,4.0,25.50272727,8,1,0.0,34.24615385,4307.0,772.7272727,618.1818182,3,D,3,2,1,,0,0
14.931,2.0,22.3,4,0,0.0,62.46153846,16542.61538,806.0606061,690.9090909,2,D,5,1,0,10+ years,5,0
11.511,3.0,7.445454545,3,0,0.0,89.1,5592.0,695.4545455,556.3636364,0,C,3,1,1,2 years,0,1
13.739,5.0,18.09818182,11,0,0.0,23.9,9719.230769,726.5151515,622.7272727,3,B,3,1,0,10+ years,0,0
9.537,8.0,12.61636364,18,0,0.0,37.47692308,14814.23077,865.4545455,741.8181818,0,B,3,0,0,5 years,2,0
17.14,6.0,15.16363636,15,0,0.0,83.35384615,43177.07692,856.8181818,790.9090909,0,D,5,1,0,10+ years,0,1
5.32,2.0,15.52909091,13,0,0.0,26.0,10403.07692,933.6363636,861.8181818,0,A,3,0,0,3 years,0,0
8.244,10.0,16.29090909,17,1,1.0,49.3,11890.0,840.0,720.0,2,B,3,1,2,10+ years,0,0
15.354,,19.70909091,13,0,0.0,87.96923077,13171.84615,663.4090909,568.6363636,2,E,5,2,2,1 year,4,0
20.49,5.0,13.4,12,0,0.0,67.52307692,15730.61538,630.0,540.0,3,E,5,2,0,10+ years,4,0
18.441,5.0,15.34545455,9,0,0.0,106.8461538,27580.38462,705.6818182,564.5454545,2,E,5,2,0,10+ years,0,0
26.06,1.0,8.77,2,0,0.0,60.1,4505.769231,780.0,720.0,3,G,5,2,1,2 years,1,0
15.984,7.0,17.63181818,10,0,0.0,90.34615385,12067.38462,659.8484848,609.0909091,0,D,3,0,1,4 years,4,1
12.639,6.0,22.96363636,16,0,0.0,18.9,5903.076923,807.0833333,745.0,3,B,3,0,1,2 years,5,0
5.958,1.0,28.87636364,10,0,0.0,3.6,1103.076923,700.2272727,646.3636364,3,A,3,0,0,5 years,2,0
13.99,7.0,19.70181818,18,0,0.0,69.9,14264.30769,825.0,660.0,0,C,5,0,0,3 years,4,1
16.425,3.0,11.66363636,6,0,0.0,47.65384615,4046.0,725.8333333,670.0,3,D,3,1,0,3 years,2,0
10.323,4.0,9.229090909,8,0,0.0,39.69230769,18568.0,790.8333333,730.0,0,B,3,1,0,10+ years,4,1
10.791,2.0,37.78909091,10,0,0.0,23.2,10711.15385,792.6136364,634.0909091,4,B,5,2,0,10+ years,2,0
7.689,7.0,17.87272727,11,1,0.0,59.01538462,20292.69231,784.0909091,627.2727273,3,A,3,2,0,,4,0
14.31,10.0,25.78090909,17,1,1.0,56.9,10644.23077,680.1136364,544.0909091,0,C,3,2,1,4 years,0,1
10.75,8.0,6.618181818,12,0,0.0,40.70769231,22480.38462,859.0909091,736.3636364,2,B,3,0,2,10+ years,2,0
7.89,6.0,8.149090909,8,0,0.0,54.6,17027.30769,593.8636364,548.1818182,1,A,3,2,0,3 years,4,0
22.979,3.0,5.85,3,0,0.0,60.69230769,4870.923077,639.5454545,548.1818182,3,D,3,2,0,,0,0
12.529,9.0,12.57272727,16,0,0.0,79.9,17557.07692,675.0,540.0,3,B,3,0,1,< 1 year,0,0
12.29,4.0,7.245454545,7,0,0.0,95.88461538,27911.53846,763.75,705.0,3,C,3,1,0,10+ years,0,0
10.989,2.0,15.42727273,7,0,0.0,52.33846154,10622.76923,1036.363636,829.0909091,3,B,5,2,0,10+ years,0,0
6.408,4.0,7.183636364,12,0,0.0,30.69230769,9914.769231,874.5454545,807.2727273,0,A,3,0,0,10+ years,4,0
20.955,8.0,14.39090909,12,0,0.0,31.47692308,7181.538462,650.0,600.0,1,D,3,1,0,,3,0
12.99,6.0,6.518181818,8,0,0.0,62.8,14755.0,770.0,660.0,3,C,3,1,1,4 years,4,0
6.201,5.0,26.49818182,14,0,0.0,36.4,13841.0,718.9393939,663.6363636,2,A,3,0,0,10+ years,0,0
9.306,2.0,23.45,6,0,0.0,2.046153846,43505.53846,851.6666667,730.0,0,A,3,2,2,10+ years,0,1
7.11,3.0,19.49090909,9,0,0.0,44.07692308,8271.846154,677.7272727,580.9090909,2,A,3,0,1,2 years,4,0
10.681,4.0,17.89090909,5,0,0.0,88.38461538,16256.15385,672.9545455,576.8181818,2,B,3,2,1,,4,0
12.231,19.0,28.29090909,27,0,0.0,96.92307692,36471.07692,715.0,660.0,0,C,3,2,1,10+ years,0,1
15.389,5.0,23.58545455,9,0,0.0,71.16923077,56736.92308,710.6060606,609.0909091,0,C,3,2,0,10+ years,0,0
9.17,5.0,12.2,10,0,0.0,60.84615385,18765.0,715.0,660.0,1,B,3,1,1,8 years,4,0
16.29,8.0,13.03363636,9,0,0.0,74.84615385,47083.07692,684.469697,631.8181818,3,C,3,2,0,10+ years,0,0
5.427,5.0,15.21818182,12,0,0.0,28.61538462,16077.0,1005.454545,861.8181818,1,A,3,0,0,< 1 year,0,0
7.362,2.0,9.261818182,4,1,1.0,80.76923077,8896.0,659.8484848,609.0909091,3,B,3,0,0,3 years,4,0
20.691,4.0,13.38545455,7,0,0.0,67.95384615,6768.461538,598.2954545,552.2727273,0,F,5,2,1,10+ years,0,1
9.891,13.0,19.68545455,22,0,0.0,56.96923077,54016.15385,890.9090909,763.6363636,0,B,3,2,0,2 years,0,0
7.986,5.0,8.386363636,10,0,0.0,46.15384615,23666.53846,805.0,690.0,0,A,3,1,2,4 years,0,0
22.941,7.0,33.4,12,0,0.0,76.46153846,24923.07692,806.8181818,645.4545455,2,E,5,2,0,10+ years,0,0
7.89,2.0,10.95454545,5,0,0.0,67.03846154,5402.0,651.4772727,601.3636364,0,A,3,0,1,3 years,0,0
15.31,8.0,33.31,10,1,1.0,60.80769231,18431.53846,742.4242424,636.3636364,5,C,5,2,0,1 year,4,0
9.009,6.0,26.22,16,0,0.0,84.23076923,27094.15385,602.7272727,556.3636364,3,A,3,1,1,< 1 year,0,0
14.289,6.0,3.854545455,8,0,0.0,59.55384615,10844.61538,705.3030303,604.5454545,3,C,3,1,2,3 years,0,0
15.026,7.0,29.90454545,10,0,0.0,50.5,8913.692308,789.7727273,631.8181818,3,C,3,1,1,10+ years,0,0
20.655,13.0,26.32,15,0,0.0,88.63076923,39668.0,680.1136364,544.0909091,3,F,5,2,1,9 years,4,0
14.031,6.0,16.03636364,10,0,0.0,59.66153846,10097.30769,705.3030303,604.5454545,0,D,3,0,1,10+ years,0,0
